file name,roll,pitch,yaw
20230926-033837_633.png,77.2,-12.74,284.85
20230926-033837_634.png,79.84,-12.75,285.45
20230926-033837_635.png,80.75,-12.69,285.88
20230926-033837_636.png,81.48,-12.42,286.87
20230926-033837_637.png,81.61,-12.21,287.2
20230926-033837_638.png,82.84,-12.39,287.56
20230926-033837_639.png,86.52,-12.58,287.92
20230926-033837_640.png,87.5,-12.28,288.89
20230926-033837_641.png,88.41,-12.22,289.85
20230926-033837_642.png,88.64,-12.45,290.14
20230926-033837_643.png,88.13,-12.58,290.35
20230926-033838_648.png,88.71,-11.91,289.86
20230926-033838_649.png,88.83,-11.75,289.12
20230926-033838_650.png,88.53,-11.93,288.08
20230926-033838_651.png,88.23,-12.12,287.71
20230926-033838_652.png,88.14,-12.16,286.3
20230926-033838_653.png,88.97,-11.84,284.98
20230926-033838_654.png,89.79,-11.64,283.09
20230926-033838_655.png,89.56,-11.93,282.34
20230926-033839_656.png,89.72,-12.91,281.05
20230926-033839_657.png,89.87,-13.2,280.27
20230926-033839_658.png,90.15,-13.32,278.51
20230926-033839_659.png,89.87,-13.49,275.54
20230926-033839_660.png,90.39,-14.24,273.9
20230926-033839_661.png,90.93,-14.18,272.36
20230926-033839_662.png,90.41,-14.82,270.78
20230926-033839_663.png,90.25,-14.98,269.38
20230926-033839_664.png,90.91,-14.8,267.32
20230926-033839_665.png,90.89,-14.6,265.12
20230926-033840_666.png,90.59,-14.17,263.41
20230926-033840_667.png,90.62,-14,262.05
20230926-033840_668.png,90.86,-14.12,261.38
20230926-033840_669.png,90.66,-14.16,260.66
20230926-033840_670.png,91.24,-14.31,259.78
20230926-033840_671.png,91.39,-14.48,259.73
20230926-033840_672.png,91.79,-14.15,259.72
20230926-033840_673.png,91.69,-13.82,259.74
20230926-033840_674.png,91.85,-13.89,260.29
20230926-033840_675.png,91.69,-13.7,261.66
20230926-033840_676.png,92.19,-13.68,262.6
20230926-033840_677.png,91.92,-13.98,264.67
20230926-033840_678.png,91.27,-13.97,265.8
20230926-033841_679.png,93.7,-14.2,267.9
20230926-033841_680.png,95.58,-14.22,270.85
20230926-033841_681.png,95.82,-14.33,272.17
20230926-033841_682.png,95.49,-14.14,274.79
20230926-033841_683.png,95.29,-14.55,277.83
20230926-033841_684.png,95.98,-14.67,279.36
20230926-033841_685.png,96.61,-14.91,281.38
20230926-033841_686.png,97.43,-15.25,284.42
20230926-033841_687.png,96.86,-14.88,288.23
20230926-033841_688.png,95.62,-15.08,290.26
20230926-033842_689.png,93.98,-15.03,291.67
20230926-033842_690.png,92.4,-14.87,293.65
20230926-033842_691.png,91.61,-14.35,295.3
20230926-033842_692.png,90.49,-14.18,296.75
20230926-033842_693.png,89.91,-13.97,297.17
20230926-033842_694.png,89.49,-13.9,298.07
20230926-033842_695.png,88.93,-13.83,298.3
20230926-033842_696.png,88.6,-13.88,298.33
20230926-033842_697.png,88.58,-13.84,298.43
20230926-033842_698.png,88.4,-13.86,298.86
20230926-033842_699.png,88.36,-14.27,299.48
20230926-033843_700.png,87.29,-14.49,300.08
20230926-033843_701.png,85.91,-14.85,301.36
20230926-033843_702.png,85.21,-15.11,302.81
20230926-033843_703.png,84.97,-15.18,304.03
20230926-033843_704.png,82.79,-15.27,305.99
20230926-033843_705.png,80.86,-15.35,307.87
20230926-033843_706.png,81.17,-15.18,308.48
20230926-033843_707.png,80.63,-14.96,308.77
20230926-033843_708.png,80.63,-14.76,308.94
20230926-033843_709.png,81.05,-14.82,309.14
20230926-033843_710.png,80.98,-14.88,309.43
20230926-033843_711.png,80.87,-14.85,309.85
20230926-033844_712.png,80.75,-15.22,310.57
20230926-033844_713.png,81.27,-15.79,312.19
20230926-033844_714.png,82.57,-16.71,313.85
20230926-033844_715.png,82.77,-16.99,314.45
20230926-033844_716.png,82.88,-17.34,315.42
20230926-033844_717.png,82.81,-17.61,316.45
20230926-033844_718.png,82.68,-17.89,317.98
20230926-033844_719.png,82.29,-17.88,320.36
20230926-033844_720.png,82.39,-17.92,321.47
20230926-033844_721.png,82.76,-17.69,323.24
20230926-033844_722.png,83.16,-17.43,324.29
20230926-033844_723.png,83.82,-17.17,325.67
20230926-033844_724.png,84.02,-16.92,327.65
20230926-033845_725.png,83.99,-16.95,328.82
20230926-033845_726.png,84.58,-17.44,330.35
20230926-033845_727.png,85.16,-17.14,332.34
20230926-033845_728.png,84.61,-17.03,333.88
20230926-033845_729.png,85.06,-16.55,335.01
20230926-033845_730.png,84.76,-16.05,336.09
20230926-033845_731.png,85.08,-16.16,337.32
20230926-033845_732.png,82.33,-16.1,339.13
20230926-033846_733.png,82.19,-16.38,340.36
20230926-033846_734.png,82.44,-17.23,341.13
20230926-033846_735.png,81.71,-17.13,341.56
20230926-033846_736.png,81.31,-17.44,342.38
20230926-033846_737.png,81.3,-17.75,343.22
20230926-033846_738.png,81.16,-18.02,344.05
20230926-033846_739.png,80.76,-18.38,344.76
20230926-033846_740.png,80.33,-18.65,346.1
20230926-033846_741.png,79.03,-18.57,347.72
20230926-033846_742.png,79.98,-18.43,348.69
20230926-033847_743.png,80.73,-18.91,349.31
20230926-033847_744.png,80.89,-19.05,350.12
20230926-033847_745.png,80.78,-19.2,350.43
20230926-033847_746.png,81.1,-19.19,350.9
20230926-033847_747.png,81.85,-19.08,351.24
20230926-033847_748.png,82.32,-18.97,351.67
20230926-033847_749.png,82.4,-18.91,352.39
20230926-033847_750.png,82.2,-18.88,352.89
20230926-033847_751.png,82.68,-18.88,354.1
20230926-033847_752.png,82.58,-18.9,354.59
20230926-033847_753.png,82.35,-18.9,354.99
20230926-033847_754.png,82.23,-18.75,355.39
20230926-033848_755.png,82.4,-18.79,356.15
20230926-033848_756.png,82.45,-18.68,-3.13
20230926-033848_757.png,82.38,-18.37,-1.72
20230926-033848_758.png,82.95,-18.29,-0.46
20230926-033848_759.png,83.82,-18.37,0.57
20230926-033848_760.png,84.53,-18.52,1.61
20230926-033848_761.png,84.65,-18.44,2.05
20230926-033848_762.png,85.01,-18.45,2.36
20230926-033848_763.png,85.06,-18.9,3.17
20230926-033848_764.png,85.54,-19.88,4.41
20230926-033848_765.png,84.95,-20.5,5.32
20230926-033849_766.png,85.36,-20.6,5.63
20230926-033849_767.png,85.29,-20.46,6.07
20230926-033849_768.png,84.88,-20.44,6.85
20230926-033849_769.png,85.71,-20.87,7.84
20230926-033849_770.png,87.24,-21.4,9.11
20230926-033849_771.png,87.25,-22.23,10.61
20230926-033849_772.png,85.82,-22.83,12.4
20230926-033849_773.png,85.02,-22.82,12.97
20230926-033850_774.png,84.89,-22.98,13.78
20230926-033850_775.png,85.44,-23.43,14.87
20230926-033850_776.png,85.22,-23.72,15.38
20230926-033850_777.png,85.8,-23.87,15.91
20230926-033850_778.png,85.37,-23.99,16.78
20230926-033850_779.png,85.51,-24.32,17.41
20230926-033850_780.png,85.04,-24.12,17.45
20230926-033850_781.png,84.29,-23.76,17.14
20230926-033850_782.png,84.06,-23.07,17.25
20230926-033850_783.png,84.38,-22.79,17.84
20230926-033850_784.png,83.9,-22.22,19.41
20230926-033850_785.png,83.12,-21.79,20.15
20230926-033851_786.png,81.56,-21.04,21.49
20230926-033851_787.png,81.47,-20.7,22.47
20230926-033851_788.png,81.07,-20.15,23.77
20230926-033851_789.png,80.97,-19.38,25.33
20230926-033851_790.png,80.3,-18.55,26.39
20230926-033851_791.png,79.48,-17.72,27.39
20230926-033851_792.png,78.39,-16.92,28.02
20230926-033851_793.png,78.45,-16.6,28.28
20230926-033851_794.png,78.72,-16.44,28.78
20230926-033851_795.png,79.97,-16.21,29.93
20230926-033851_796.png,79.87,-16.35,31.54
20230926-033851_797.png,81.58,-16.82,32.98
20230926-033852_798.png,82.91,-17.29,34.44
20230926-033852_799.png,84.05,-17.2,34.4
20230926-033852_800.png,83.78,-17.27,34.65
20230926-033852_801.png,84.68,-17.34,34.75
20230926-033852_802.png,84.19,-16.91,35.47
20230926-033852_803.png,83.39,-17.19,35.75
20230926-033852_804.png,83.58,-17.46,36.12
20230926-033852_805.png,85.36,-18.21,36.33
20230926-033852_806.png,87.31,-19.21,36.6
20230926-033852_807.png,91.48,-21.85,36.65
20230926-033852_808.png,91.34,-23.83,36.68
20230926-033852_809.png,91.57,-24.96,36.54
20230926-033853_810.png,90.52,-26.33,36.39
20230926-033853_811.png,89.32,-27.01,36.05
20230926-033853_812.png,88.88,-27.71,35.83
20230926-033853_813.png,87.54,-29.31,35.26
20230926-033853_814.png,85.86,-30.63,34.95
20230926-033853_815.png,84.93,-31.19,34.84
20230926-033853_816.png,84.44,-31.33,34.71
20230926-033853_817.png,83.51,-31.79,34.71
20230926-033853_818.png,82.31,-32.11,34.77
20230926-033853_819.png,79.16,-32.26,34.68
20230926-033853_820.png,78,-32.49,34.55
20230926-033854_821.png,74.4,-32.66,34.1
20230926-033854_822.png,69.76,-32.96,33.61
20230926-033854_823.png,65.3,-32.98,33.12
20230926-033854_824.png,61.49,-33.16,32.79
20230926-033854_825.png,57.05,-33.23,32.65
20230926-033854_826.png,53.38,-33.34,32.49
20230926-033854_827.png,52.95,-33.38,32.44
20230926-033854_828.png,50.95,-33.42,32.44
20230926-033854_829.png,50.17,-33.56,32.33
20230926-033854_830.png,49.21,-33.48,32.11
20230926-033854_831.png,48.13,-33.46,32.08
20230926-033855_832.png,46.52,-33.59,32.86
20230926-033855_833.png,45.83,-33.51,33.04
20230926-033855_834.png,45.26,-33.54,32.96
20230926-033855_835.png,43.69,-33.39,33.17
20230926-033855_836.png,40.06,-33.46,33.21
20230926-033855_837.png,38.6,-33.43,33.05
20230926-033855_838.png,36.47,-33.37,32.64
20230926-033855_839.png,31.77,-33.42,32.62
20230926-033856_840.png,26.31,-33.47,32.67
20230926-033856_841.png,21.03,-33.66,32.63
20230926-033856_842.png,18.03,-34.01,32.47
20230926-033856_843.png,15.4,-34.16,32.19
20230926-033856_844.png,12.8,-34.3,32.11
20230926-033856_845.png,10.59,-34.43,32.32
20230926-033856_846.png,7.37,-34.54,32.29
20230926-033856_847.png,7.18,-34.36,32.55
20230926-033856_848.png,7.33,-34.57,32.32
20230926-033856_849.png,7.12,-34.45,32.48
20230926-033856_850.png,6.31,-34.34,32.6
20230926-033856_851.png,5.36,-34.23,32.76
20230926-033856_852.png,5.2,-34.19,32.81
20230926-033857_853.png,3.55,-34.4,33.09
20230926-033857_854.png,3.29,-34.49,33.01
20230926-033857_855.png,2.9,-34.56,33
20230926-033857_856.png,2.15,-34.58,33.01
20230926-033857_857.png,-0.2,-34.87,33.29
20230926-033857_858.png,-0.35,-34.79,33.36
20230926-033857_859.png,-3.46,-34.88,33.53
20230926-033857_860.png,-3.3,-34.73,33.19
20230926-033857_861.png,-2.18,-34.9,32.82
20230926-033858_862.png,-1.71,-34.75,32.59
20230926-033858_863.png,-1.62,-34.76,32.54
20230926-033858_864.png,-1.39,-34.84,33.04
20230926-033858_865.png,-0.21,-35.05,34.15
20230926-033858_866.png,0.14,-35.29,34.87
20230926-033858_867.png,-0.54,-35.43,35.46
20230926-033858_868.png,-1.35,-36.19,36.94
20230926-033858_869.png,-0.81,-36.22,37.37
20230926-033858_870.png,-0.13,-36.2,37.57
20230926-033858_871.png,-0.13,-36.28,38.1
20230926-033858_872.png,-0.02,-36.29,38.69
20230926-033858_873.png,-0.26,-36.28,39.14
20230926-033858_874.png,-0.34,-36.4,39.65
20230926-033859_875.png,0.92,-36.44,39.74
20230926-033859_876.png,0.95,-36.64,40.06
20230926-033859_877.png,0.43,-36.83,40.14
20230926-033859_878.png,0.03,-36.79,40.28
20230926-033859_879.png,0.45,-36.9,40.34
20230926-033859_880.png,0.31,-36.77,40.52
20230926-033859_881.png,0.33,-36.82,40.58
20230926-033859_882.png,-0.09,-36.62,40.79
20230926-033859_883.png,-0.17,-36.54,40.66
20230926-033859_884.png,0.14,-36.46,40.41
20230926-033859_885.png,-0.09,-36.47,40.5
20230926-033859_886.png,0.35,-36.57,40.28
20230926-033859_887.png,0.62,-36.58,40.16
20230926-033900_888.png,0.06,-36.73,39.97
20230926-033900_889.png,-0.42,-36.67,39.49
20230926-033900_890.png,-0.65,-36.55,38.98
20230926-033900_891.png,-0.65,-36.54,38.75
20230926-033900_892.png,-0.21,-36.28,38.14
20230926-033900_893.png,0.56,-36.5,36.74
20230926-033900_894.png,0.82,-36.47,36.13
20230926-033900_895.png,0.43,-36.37,35.62
20230926-033900_896.png,-0.35,-35.94,34.42
20230926-033900_897.png,-0.2,-35.87,33.6
20230926-033900_898.png,0.3,-35.8,32.85
20230926-033900_899.png,0.74,-35.89,32.15
20230926-033900_900.png,1.26,-35.92,31.27
20230926-033901_901.png,1.36,-36.4,29.69
20230926-033901_902.png,0.69,-36.6,28.71
20230926-033901_903.png,0.78,-36.79,28.11
20230926-033901_904.png,0.89,-36.84,27.52
20230926-033901_905.png,2.12,-36.87,26.35
20230926-033901_906.png,2.87,-36.86,25.56
20230926-033901_907.png,3.7,-36.79,24.89
20230926-033901_908.png,4.61,-36.51,24.02
20230926-033901_909.png,5.04,-36.38,23.08
20230926-033901_910.png,5.1,-36.48,22.88
20230926-033901_911.png,5.17,-36.46,22.55
20230926-033901_912.png,4.86,-36.47,22.28
20230926-033902_913.png,3.87,-35.88,22.19
20230926-033902_914.png,3.85,-35.9,21.69
20230926-033902_915.png,3.36,-35.81,21.4
20230926-033902_916.png,3.06,-35.61,20.93
20230926-033902_917.png,3.04,-35.57,19.88
20230926-033902_918.png,5.74,-35.75,18.15
20230926-033902_919.png,6.28,-35.64,17.64
20230926-033902_920.png,6.59,-35.35,17.2
20230926-033902_921.png,6.83,-35.33,17.03
20230926-033902_922.png,7.24,-35.38,16.75
20230926-033902_923.png,7.34,-35.39,16.52
20230926-033902_924.png,6.31,-35.39,16.85
20230926-033903_925.png,6.09,-35.19,16.95
20230926-033903_926.png,7.31,-35.35,16.4
20230926-033903_927.png,7.16,-35.51,16.37
20230926-033903_928.png,6.66,-35.25,16.57
20230926-033903_929.png,6.41,-35.29,16.82
20230926-033903_930.png,7.17,-35.43,16.65
20230926-033903_931.png,7.09,-35.42,16.63
20230926-033903_932.png,6.79,-35.62,16.79
20230926-033903_933.png,7.08,-35.6,16.72
20230926-033904_934.png,6.82,-35.67,16.86
20230926-033904_935.png,6.65,-35.52,17.04
20230926-033904_936.png,7.1,-35.59,16.98
20230926-033904_937.png,7.12,-35.43,16.94
20230926-033904_938.png,7.16,-35.56,16.85
20230926-033904_939.png,7.18,-35.59,17.04
20230926-033904_940.png,6.78,-35.44,16.98
20230926-033904_941.png,7.33,-35.51,16.92
20230926-033904_942.png,6.98,-35.54,17.18
20230926-033904_943.png,6.69,-35.44,17.22
20230926-033905_944.png,7.25,-35.47,17.03
20230926-033905_945.png,7.02,-35.41,17.04
20230926-033905_946.png,7.22,-35.53,16.97
20230926-033905_947.png,7.12,-35.46,17.01
20230926-033905_948.png,7.1,-35.37,16.92
20230926-033905_949.png,7.04,-34.99,16.83
20230926-033905_950.png,7.47,-35.17,16.34
20230926-033905_951.png,7.15,-34.85,16.39
20230926-033905_952.png,6.79,-34.88,16.4
20230926-033905_953.png,5.94,-34.64,16.3
20230926-033905_954.png,6.27,-34.7,16.1
20230926-033906_955.png,5.96,-34.53,16.07
20230926-033906_956.png,6.01,-34.4,15.92
20230926-033906_957.png,6.29,-34.19,15.73
20230926-033906_958.png,6.06,-34.06,15.58
20230926-033906_959.png,5.55,-33.98,15.55
20230926-033906_960.png,5.26,-33.87,15.77
20230926-033906_961.png,4.62,-33.6,15.78
20230926-033906_962.png,4.68,-33.53,15.67
20230926-033906_963.png,3.73,-33.34,15.76
20230926-033906_964.png,2.77,-33.08,15.7
20230926-033907_965.png,3.87,-32.7,15.28
20230926-033907_966.png,4.06,-32.57,14.79
20230926-033907_967.png,4.15,-32.51,14.3
20230926-033907_968.png,4.72,-31.97,13.82
20230926-033907_969.png,4.22,-31.68,13.89
20230926-033907_970.png,1.81,-31.35,14.85
20230926-033907_971.png,2.11,-30.94,14.47
20230926-033907_972.png,1.95,-30.61,14.23
20230926-033907_973.png,1.72,-30.3,14.06
20230926-033907_974.png,2.75,-29.88,13.26
20230926-033908_975.png,2,-29.66,13.13
20230926-033908_976.png,1.48,-29.2,12.92
20230926-033908_977.png,0.87,-28.95,12.67
20230926-033908_978.png,0.76,-28.42,12.08
20230926-033908_979.png,0.85,-28.25,11.28
20230926-033908_980.png,0.97,-28.26,10.22
20230926-033908_981.png,0.49,-27.77,9.05
20230926-033908_982.png,0.18,-26.94,7.94
20230926-033908_983.png,-0.55,-26.5,7.26
20230926-033908_984.png,-2.35,-25.42,6.35
20230926-033908_985.png,-2.77,-24.69,5.43
20230926-033908_986.png,-3.51,-24.02,4.28
20230926-033909_987.png,-3.19,-23.52,3.02
20230926-033909_988.png,-5.32,-22.6,1.24
20230926-033909_989.png,-5.03,-22.18,0.46
20230926-033909_990.png,-5.78,-21.3,-1.16
20230926-033909_991.png,-6.67,-21.12,-1.75
20230926-033909_992.png,-4.92,-20.43,-2.63
20230926-033909_993.png,-4.79,-20.31,-3.05
20230926-033909_994.png,-4.92,-19.9,356.33
20230926-033909_995.png,-4.07,-19.18,355.47
20230926-033909_996.png,-3.72,-18.62,355.1
20230926-033909_997.png,-3.72,-18.18,354.26
20230926-033910_998.png,-2.27,-17.88,353.3
20230926-033910_999.png,-1.23,-17.57,352.63
20230926-033910_1000.png,-0.05,-17.26,351.76
20230926-033910_1001.png,1.38,-16.84,350.36
20230926-033910_1002.png,2.43,-16.53,349.49
20230926-033910_1003.png,3.48,-16.38,349.1
20230926-033910_1004.png,3.23,-15.89,349.03
20230926-033910_1005.png,3.27,-15.87,348.76
20230926-033910_1006.png,2.63,-15.68,348.68
20230926-033910_1007.png,2.56,-15.51,348.41
20230926-033910_1008.png,2.66,-15.48,347.92
20230926-033911_1009.png,3.04,-15.29,347.25
20230926-033911_1010.png,2.61,-15.34,346.45
20230926-033911_1011.png,1.95,-15.47,345.81
20230926-033911_1012.png,1.51,-15.61,345.15
20230926-033911_1013.png,1.6,-16.26,342.78
20230926-033911_1014.png,0.25,-16.61,342.05
20230926-033911_1015.png,-0.13,-16.68,341.45
20230926-033911_1016.png,1.76,-16.66,339.86
20230926-033911_1017.png,2.67,-16.75,339.03
20230926-033911_1018.png,4.06,-16.68,338.29
20230926-033912_1019.png,4.53,-16.84,337.91
20230926-033912_1020.png,4.78,-16.83,337.09
20230926-033912_1021.png,4.6,-16.93,336.63
20230926-033912_1022.png,4.16,-17.4,335.83
20230926-033912_1023.png,3.82,-17.8,335.21
20230926-033912_1024.png,2.9,-18.43,334.29
20230926-033912_1025.png,3.06,-18.68,333.36
20230926-033912_1026.png,4.15,-18.82,331.63
20230926-033912_1027.png,3.99,-19.1,330.65
20230926-033912_1028.png,4.29,-19.15,330.45
20230926-033912_1029.png,4.3,-19.24,330.18
20230926-033913_1030.png,6.02,-19.18,328.66
20230926-033913_1031.png,6.95,-19.24,327.81
20230926-033913_1032.png,6.83,-19.5,327.77
20230926-033913_1033.png,7.99,-19.58,327.05
20230926-033913_1034.png,7.83,-19.59,326.03
20230926-033913_1035.png,7.6,-19.58,325.41
20230926-033913_1036.png,7.6,-19.59,324.74
20230926-033913_1037.png,7.29,-20.08,323.2
20230926-033913_1038.png,7.95,-20.08,322.19
20230926-033913_1039.png,7.98,-20.08,321.73
20230926-033913_1040.png,7.79,-20.16,321.06
20230926-033913_1041.png,7.22,-20.14,320.42
20230926-033914_1042.png,6.52,-20.12,319.79
20230926-033914_1043.png,5.74,-20.38,318.77
20230926-033914_1044.png,6.07,-20.64,317.42
20230926-033914_1045.png,5.57,-20.78,316.23
20230926-033914_1046.png,6.32,-20.98,314.94
20230926-033914_1047.png,6.96,-21.21,312.64
20230926-033914_1048.png,7.19,-21.36,311.89
20230926-033914_1049.png,6.78,-20.99,311.14
20230926-033914_1050.png,6.13,-20.77,310.6
20230926-033914_1051.png,6.55,-20.62,309.86
20230926-033915_1052.png,6.6,-20.04,309.89
20230926-033915_1053.png,6.58,-19.83,309.71
20230926-033915_1054.png,6.74,-20.02,309.56
20230926-033915_1055.png,6.77,-19.69,309.38
20230926-033915_1056.png,6.65,-19.54,309.1
20230926-033915_1057.png,7.6,-19.52,308.36
20230926-033915_1058.png,7.38,-19.8,308.26
20230926-033915_1059.png,7.32,-20.29,307.85
20230926-033915_1060.png,7.4,-20.92,307.31
20230926-033915_1061.png,7.4,-21.18,307.08
20230926-033916_1062.png,7.21,-21.97,306.62
20230926-033916_1063.png,7.26,-22.65,306.06
20230926-033916_1064.png,7.11,-23.3,305.35
20230926-033916_1065.png,7.14,-23.81,304.87
20230926-033916_1066.png,6.69,-25.52,303.97
20230926-033916_1067.png,5.34,-28.23,303
20230926-033916_1068.png,5.37,-29.74,302.47
20230926-033916_1069.png,4.98,-30.41,302.61
20230926-033916_1070.png,4.77,-31.84,303.6
20230926-033916_1071.png,4.79,-32.45,304.06
20230926-033917_1072.png,3.16,-34.36,305.77
20230926-033917_1073.png,2.61,-34.3,306.31
20230926-033917_1074.png,2.56,-34.03,306.18
20230926-033917_1075.png,2.27,-33.71,305.71
20230926-033917_1076.png,2.25,-33.2,304.38
20230926-033917_1077.png,3.41,-33.22,303.25
20230926-033917_1078.png,3.3,-33.24,302.48
20230926-033917_1079.png,4.01,-33.36,301.05
20230926-033917_1080.png,3.98,-33.34,299.2
20230926-033917_1081.png,4.98,-33.48,297.89
20230926-033918_1082.png,6.57,-33.47,295.46
20230926-033918_1083.png,7.19,-33.18,294.41
20230926-033918_1084.png,7.34,-32.91,293.54
20230926-033918_1085.png,6.97,-32.71,293.25
20230926-033918_1086.png,6.6,-32.76,292.97
20230926-033918_1087.png,6.27,-32.61,292.97
20230926-033918_1088.png,5.53,-32.18,293.15
20230926-033918_1089.png,6.62,-31.46,292.6
20230926-033918_1090.png,6.68,-31.35,292.11
20230926-033918_1091.png,6.4,-31.37,292.04
20230926-033918_1092.png,7.09,-31.49,291.64
20230926-033918_1093.png,6.59,-31.45,291.69
20230926-033919_1094.png,7.24,-31.44,291.2
20230926-033919_1095.png,6.89,-31.94,290.38
20230926-033919_1096.png,7.17,-32.57,289.49
20230926-033919_1097.png,7.37,-32.65,289
20230926-033919_1098.png,7.43,-32.85,288.4
20230926-033919_1099.png,7.52,-32.97,287.6
20230926-033919_1100.png,7.66,-33.15,287.19
20230926-033919_1101.png,8.22,-33.2,286.23
20230926-033919_1102.png,8.95,-32.95,285.33
20230926-033919_1103.png,8.04,-32.45,285.14
20230926-033919_1104.png,6.99,-32.49,284.98
20230926-033919_1105.png,7.28,-32.7,284.75
20230926-033920_1106.png,7.54,-33.27,284.38
20230926-033920_1107.png,8.09,-34.21,283.46
20230926-033920_1108.png,8.23,-34.95,282.64
20230926-033920_1109.png,8.21,-35.48,282.25
20230926-033920_1110.png,8.91,-36.38,281.68
20230926-033920_1111.png,9.42,-36.86,281.27
20230926-033920_1112.png,9.34,-37.75,280.26
20230926-033920_1113.png,9.02,-38.44,279.56
20230926-033920_1114.png,9.1,-39.36,278.51
20230926-033920_1115.png,9.28,-39.76,277.56
20230926-033920_1116.png,9.06,-39.87,276.89
20230926-033921_1117.png,8.87,-40.17,276.25
20230926-033921_1118.png,9.07,-40.64,275.66
20230926-033921_1119.png,9.31,-41.53,274.32
20230926-033921_1120.png,9.53,-42.02,273.42
20230926-033921_1121.png,10.34,-42.42,272.2
20230926-033921_1122.png,10.31,-43.1,270.84
20230926-033921_1123.png,10.37,-43.67,269.97
20230926-033921_1124.png,10.78,-44.42,268.88
20230926-033921_1125.png,10.81,-44.82,268.53
20230926-033921_1126.png,10.5,-44.87,268.32
20230926-033921_1127.png,10.45,-44.87,267.84
20230926-033922_1128.png,10.8,-44.95,267.56
20230926-033922_1129.png,10.76,-44.9,267.53
20230926-033922_1130.png,10.14,-44.77,267.42
20230926-033922_1131.png,10.56,-44.76,266.96
20230926-033922_1132.png,10.68,-44.61,266.6
20230926-033922_1133.png,10.81,-44.77,266.41
20230926-033922_1134.png,10.92,-44.84,266.25
20230926-033922_1135.png,10.79,-44.67,266.2
20230926-033922_1136.png,10.93,-44.68,265.98
20230926-033923_1137.png,10.83,-44.65,265.66
20230926-033923_1138.png,10.84,-44.75,265.48
20230926-033923_1139.png,10.9,-44.67,265.47
20230926-033923_1140.png,10.94,-44.51,265.41
20230926-033923_1141.png,11.48,-44.35,264.94
20230926-033923_1142.png,11.57,-44.06,264.94
20230926-033923_1143.png,11.86,-43.97,264.8
20230926-033923_1144.png,12.31,-43.78,264.41
20230926-033923_1145.png,12.7,-43.53,264.31
20230926-033923_1146.png,13.01,-43.14,264.32
20230926-033923_1147.png,12.83,-43.03,264.39
20230926-033924_1148.png,12.72,-42.9,264.82
20230926-033924_1149.png,13,-42.42,265.26
20230926-033924_1150.png,14.21,-42.04,266.06
20230926-033924_1151.png,15.47,-41.77,266.27
20230926-033924_1152.png,19.46,-41.65,266.27
20230926-033924_1153.png,24.08,-41.66,265.84
20230926-033924_1154.png,27.77,-41.39,264.94
20230926-033924_1155.png,35.88,-41.26,264.04
20230926-033924_1156.png,39.05,-41.23,264.07
20230926-033924_1157.png,44.53,-40.96,263.77
20230926-033924_1158.png,54.5,-41.33,263.66
20230926-033925_1159.png,58.38,-41.36,263.22
20230926-033925_1169.png,84.86,-40.9,262.83
20230926-033925_1170.png,85.23,-41.11,262.82
20230926-033926_1171.png,85.36,-41.2,262.77
20230926-033926_1172.png,85.66,-41.2,262.81
20230926-033926_1173.png,86.49,-41.24,262.67
20230926-033926_1174.png,86.37,-41.2,262.41
20230926-033926_1175.png,86.17,-41.34,262.43
20230926-033926_1176.png,86.67,-41.62,262.19
20230926-033926_1177.png,86.74,-41.87,261.91
20230926-033926_1178.png,85.11,-42.02,262.59
20230926-033926_1179.png,85.67,-41.61,263.17
20230926-033927_1180.png,84.84,-41.24,264.04
20230926-033927_1181.png,83.84,-40.7,265.26
20230926-033927_1182.png,84.31,-40.15,266.31
20230926-033927_1183.png,84.01,-39.51,267.42
20230926-033927_1184.png,84.3,-39.01,268.44
20230926-033927_1185.png,83.77,-38.36,270.01
20230926-033927_1186.png,81.73,-37.45,272.87
20230926-033927_1187.png,81.13,-35.98,275.41
20230926-033927_1188.png,80.78,-35.59,275.88
20230926-033927_1189.png,79.55,-34.9,277.28
20230926-033927_1190.png,79.16,-34.2,279.66
20230926-033927_1191.png,79.89,-33.11,282.24
20230926-033927_1192.png,79.56,-32.76,283.01
20230926-033928_1193.png,80.13,-32.43,284.35
20230926-033928_1194.png,81.05,-31.6,285.92
20230926-033928_1195.png,80.34,-29.95,288.59
20230926-033928_1196.png,80.05,-28.56,290.16
20230926-033928_1197.png,80.35,-27.27,291.93
20230926-033928_1198.png,80.84,-25.95,293.86
20230926-033928_1199.png,80.96,-24.66,295.06
20230926-033928_1200.png,82,-22.93,296.89
20230926-033928_1201.png,82.64,-21.92,298.39
20230926-033928_1202.png,82.83,-21.4,298.96
20230926-033928_1203.png,83.1,-20.29,300.77
20230926-033929_1204.png,83.49,-19.69,302.15
20230926-033929_1205.png,84.19,-19.57,303.28
20230926-033929_1206.png,85.15,-18.85,305.35
20230926-033929_1207.png,85.09,-17.89,307.79
20230926-033929_1208.png,84.47,-17.44,308.93
20230926-033929_1209.png,84.53,-17.55,309.47
20230926-033929_1210.png,84.98,-17.5,310.27
20230926-033929_1211.png,84.8,-18.1,312.05
20230926-033929_1212.png,85.27,-18.61,313.13
20230926-033929_1213.png,86.37,-19.29,314.89
20230926-033929_1214.png,86.4,-20.23,316.42
20230926-033930_1215.png,86.53,-21.35,318.22
20230926-033930_1216.png,87.08,-22.46,320.6
20230926-033930_1217.png,87.28,-23.43,323.26
